admin0name_en,admin0name_ar,admin0pcode,admin1name_en,admin1name_ar,admin1pcode,admin2name_en,admin2name_ar,admin2pcode,admin3name_en,admin3name_ar,admin3pcode,admin4name_en,admin4name_ar,column1,admin4pcode,location_name_en,location_name_ar,location_pcode,location_type,last_update_date,latitude_y,longitude_x,zone,aoc_rosc
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Sfira,صفيرة,Sfira,C1085,Sfira,صفيرة,C1085,Community,19/12/2018,36.020568,37.196409,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Anu Mreir,أبو مرير,Anu Mreir,C1086,Anu Mreir,أبو مرير,C1086,Community,19/12/2018,35.781497,37.145309,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Um Graf,أم غراف,Um Graf,C1087,Um Graf,أم غراف,C1087,Community,19/12/2018,35.73807,37.310394,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Shweihet Elbu Issa,شويحة البو عيسى,Shweihet Elbu Issa,C1088,Shweihet Elbu Issa,شويحة البو عيسى,C1088,Community,19/12/2018,35.762783,37.158858,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Mintar,المنطار,Mintar (Tall Ed-daman),C1089,Mintar (Tall Ed-daman),المنطار - تل الضمان,C1089,Community,19/12/2018,35.970102,37.258651,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Eastern Atshana,عطشانة شرقية,Eastern Atshana,C1090,Eastern Atshana,عطشانة شرقية,C1090,Community,19/12/2018,35.864386,37.116444,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Um Gobar,أم غبار,Um Gobar,C1091,Um Gobar,أم غبار,C1091,Community,19/12/2018,35.735015,37.291946,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Hilwiyeh,حلوية,Hilwiyeh,C1092,Hilwiyeh,حلوية,C1092,Community,19/12/2018,35.790747,37.228464,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Western Atshana,عطشانة غربية,Western Atshana,C1093,Western Atshana,عطشانة غربية,C1093,Community,19/12/2018,35.887423,37.062738,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Rasm Elmofakker - Hilu Mofakker,رسم المفكر_حلو مفكر,Rasm Elmofakker - Hilu Mofakker,C1094,Rasm Elmofakker - Hilu Mofakker,رسم المفكر_حلو مفكر,C1094,Community,19/12/2018,35.589174,37.203405,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Um Aj,أم عج,Um Aj,C1095,Um Aj,أم عج,C1095,Community,19/12/2018,35.578947,37.249203,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Um Wadi,أم وادي,Um Wadi,C1096,Um Wadi,أم وادي,C1096,Community,19/12/2018,35.723283,37.183226,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Jafr Mansur Simaan,جفر منصور سمعان,Jafr Mansur Simaan,C1097,Jafr Mansur Simaan,جفر منصور سمعان,C1097,Community,19/12/2018,35.86467,37.210255,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Littler Bayaa,بياعة صغيرة,Littler Bayaa,C1098,Littler Bayaa,بياعة صغيرة,C1098,Community,19/12/2018,35.698651,37.116542,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Hamidiyeh,حميدية,Hamidiyeh,C1099,Hamidiyeh,حميدية,C1099,Community,19/12/2018,35.961609,37.105321000000004,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Little Bweideh,بويضة صغيرة,Little Bweideh,C1100,Little Bweideh,بويضة صغيرة,C1100,Community,19/12/2018,35.938043,37.20961,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Nuwara,نوارة,Nuwara,C1101,Nuwara,نوارة,C1101,Community,19/12/2018,35.712766,37.363463,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Wadi Elsonue,وادي الصنوع,Wadi Elsonue,C1102,Wadi Elsonue,وادي الصنوع,C1102,Community,19/12/2018,35.970779,37.231691,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Wadi Eldibis,وادي الدبس,Wadi Eldibis,C1103,Wadi Eldibis,وادي الدبس,C1103,Community,19/12/2018,35.741734,37.355179,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Hazani,هزاني,Hazani,C1104,Hazani,هزاني,C1104,Community,19/12/2018,35.873052,37.275946,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Marhamiya,مرحمية,Marhamiya,C1105,Marhamiya,مرحمية,C1105,Community,19/12/2018,35.903289,37.183229,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Kafr Eibesh,كفر إيبش,Kafr Eibesh,C1106,Kafr Eibesh,كفر إيبش,C1106,Community,19/12/2018,35.990542,37.221828,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Mashrafet Elbuwaiditein,مشرفة البويضتين,Mashrafet Elbuwaiditein,C1107,Mashrafet Elbuwaiditein,مشرفة البويضتين,C1107,Community,19/12/2018,35.932062,37.233149,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Majas,مجاص,Majas,C1108,Majas,مجاص,C1108,Community,19/12/2018,35.773606,37.135302,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Qaree Elghazal,قرع الغزال,Qaree Elghazal,C1109,Qaree Elghazal,قرع الغزال,C1109,Community,19/12/2018,35.738619,37.171565,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Masih,ماسح,Masih,C1110,Masih,ماسح,C1110,Community,19/12/2018,35.801541,37.186641,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Big Madayen,مداين الكبير,Big Madayen,C1111,Big Madayen,مداين الكبير,C1111,Community,19/12/2018,35.855797,37.306174,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Kafr Obeid,كفر عبيد,Kafr Obeid,C1112,Kafr Obeid,كفر عبيد,C1112,Community,19/12/2018,35.980142,37.169876,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Mashrafet Arjol,مشرفة ارجل,Mashrafet Arjol,C1113,Mashrafet Arjol,مشرفة ارجل,C1113,Community,19/12/2018,35.851199,37.245191,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Maqtal Elzaydi,مقتل الزيدي,Maqtal Elzaydi,C1114,Maqtal Elzaydi,مقتل الزيدي,C1114,Community,19/12/2018,35.833715,37.277143,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Hober,هوبر,Hober,C1115,Hober,هوبر,C1115,Community,19/12/2018,35.905866,37.152248,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Kulet Elbweider,كولة البويدر,Kulet Elbweider,C1116,Kulet Elbweider,كولة البويدر,C1116,Community,19/12/2018,35.670054,37.160995,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Mashrafet Elmarij,مشرفة المريج,Mashrafet Elmarij,C1117,Mashrafet Elmarij,مشرفة المريج,C1117,Community,19/12/2018,35.95978,37.139068,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Mreiqes,مريقص,Mreiqes,C1118,Mreiqes,مريقص,C1118,Community,19/12/2018,35.924316,37.1344,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Ghaytal - Ghaythal,غيطل_غيظل,Ghaytal - Ghaythal,C1119,Ghaytal - Ghaythal,غيطل_غيظل,C1119,Community,19/12/2018,35.671136,37.262156,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Tall Ed-daman,تل الضمان,SY020002,Sheikh Castle,قلعة الشيخ,Sheikh Castle,C1120,Sheikh Castle,قلعة الشيخ,C1120,Community,19/12/2018,35.752006,37.33638,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Andan,عندان,Andan,C1121,Andan,عندان,C1121,Community,19/12/2018,36.292225,37.044294,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Tiyara,تيارة,Tiyara,C1122,Tiyara,تيارة,C1122,Community,19/12/2018,36.205985,37.290543,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Jeb Ghabsheh,جب غبشة,Jeb Ghabsheh,C1123,Jeb Ghabsheh,جب غبشة,C1123,Community,19/12/2018,36.212153,37.404031,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Sifa,صفة,Sifa,C1124,Sifa,صفة,C1124,Community,19/12/2018,36.208283,37.340162,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Bashkwi Samaan,باشكوي سمعان,Bashkwi Samaan,C1125,Bashkwi Samaan,باشكوي سمعان,C1125,Community,19/12/2018,36.328887,37.123898,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Tamura,الطامورة,Tamura,C1126,Tamura,الطامورة,C1126,Community,19/12/2018,36.315059,36.995527,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Hayyan,حيان,Hayyan,C1127,Hayyan,حيان,C1127,Community,19/12/2018,36.323197,37.05911,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Sheikh Zayat,شيخ زيات,Sheikh Zayat,C1128,Sheikh Zayat,شيخ زيات,C1128,Community,19/12/2018,36.255831,37.273366,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Shamer,شامر,Shamer,C1129,Shamer,شامر,C1129,Community,19/12/2018,36.249767,37.335105,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Haritan,حريتان,Haritan,C1130,Haritan,حريتان,C1130,Community,19/12/2018,36.281405,37.088555,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Afrin,عفرين,Afrin (Haritan),C1131,Afrin (Haritan),عفرين - حريتان,C1131,Community,19/12/2018,36.225939,37.325998,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Yaqed Eladas,ياقد العدس,Yaqed Eladas,C1132,Yaqed Eladas,ياقد العدس,C1132,Community,19/12/2018,36.264474,37.019209,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Muqbia,مقبلة,Muqbia,C1133,Muqbia,مقبلة,C1133,Community,19/12/2018,36.286195,37.308233,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Kafr Hamra,كفر حمرة,Kafr Hamra,C1134,Kafr Hamra,كفر حمرة,C1134,Community,19/12/2018,36.254313,37.081293,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Kafr Bssin,كفر بسين,Kafr Bssin,C1135,Kafr Bssin,كفر بسين,C1135,Community,19/12/2018,36.270695,36.999564,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Maaret Elartiq,معارة الأرتيق,Maaret Elartiq,C1136,Maaret Elartiq,معارة الأرتيق,C1136,Community,19/12/2018,36.247961,37.054864,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Haritan,حريتان,SY020003,Fah,فاح,Fah,C1137,Fah,فاح,C1137,Community,19/12/2018,36.203668,37.36212,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Daret Azza,دارة عزة,SY020004,Zarzita,زرزيتا,Zarzita,C1138,Zarzita,زرزيتا,C1138,Community,19/12/2018,36.293383,36.799957,0,Non-state armed groups
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Daret Azza,دارة عزة,SY020004,Daret Azza,دارة عزة,Daret Azza,C1139,Daret Azza,دارة عزة,C1139,Community,19/12/2018,36.285021,36.851091,West of M5/Aleppo,Non-state armed groups
